match_id,date,team_a,team_b,team_a_kills,team_b_kills,odds_home,odds_away,closing_odds_home,closing_odds_away,target,tA_winrate,tA_kills,tB_winrate,tB_kills,form_diff,kills_diff,days_since_patch,rank_diff,games_a_7d,games_b_7d,p_model,ev_home,ev_away,bet_side,bet_ev,bet_odds,closing_odds,raw_kelly,stake_fraction,return_factor,strategy_return,bankroll,clv_pct,p_market_home,edge_home_pct
M_8662,2027-12-14 16:00:00+00:00,Team_10,Team_17,90,77,1.7359016829672866,2.7223719518899054,1.8000752131917093,2.578224066921888,1,0.8001092699550846,86.4,0.44113472001861753,78.4,0.35897454993646705,8.0,569.7051356340162,0.0,0,0,0.5390490189861056,-0.06426390074015453,0.25488002190836245,away,0.25488002190836245,2.7223719518899054,2.578224066921888,0.1479819859053618,0.014798198590536181,-1.0,-0.014798198590536181,15682.054043527214,5.59097585106767,0.5760694916146615,-3.70204726285559
M_8663,2027-12-14 20:00:00+00:00,Team_5,Team_19,69,69,2.093209757631607,2.14748489036301,2.159802083379233,2.081638362920396,1,0.5269123953338386,72.2,0.4865928067743547,75.5,0.04031958855948392,-3.299999999999997,569.8718023006828,0.0,0,0,0.4818243288577041,0.008559386629246601,0.1127744243317923,away,0.1127744243317923,2.14748489036301,2.081638362920396,0.09827965952224069,0.00982796595222407,-1.0,-0.00982796595222407,15527.931350326491,3.1632068574214856,0.47773520850173407,0.4089120355970033
M_8664,2027-12-15 00:00:00+00:00,Team_11,Team_12,63,73,2.487697753411802,1.8470013084456478,2.44603881877175,1.870655506023769,1,0.6415699370414581,66.6,0.4540605696018055,73.0,0.18750936743965263,-6.400000000000006,570.0384689673496,0.0,0,0,0.4734670422629238,0.1778428973520063,-0.02749293811986331,home,0.1778428973520063,2.487697753411802,2.44603881877175,0.11954235794478511,0.011954235794478511,1.487697753411802,0.01778428973520063,15804.084580449,1.7031182956029456,0.4019780934514775,7.14889488114463
M_8665,2027-12-15 04:00:00+00:00,Team_9,Team_12,77,57,2.0683275372102154,2.1743204549473223,2.161019382777262,2.0805088280696564,1,0.31105071874304396,79.4,0.3715041024014772,73.4,-0.060453383658433224,6.0,570.2051356340162,0.0,0,0,0.5369274157153429,0.11054175940716071,0.00686819213544787,home,0.11054175940716071,2.0683275372102154,2.161019382777262,0.10347178702874654,0.010347178702874655,1.0683275372102154,0.011054175940716072,15978.785711983242,-4.289264886089194,0.48348241852874607,5.344499718659678
M_8666,2027-12-15 08:00:00+00:00,Team_15,Team_17,59,76,4.375233753679049,1.3989202944598087,3.922651281793659,1.4525032738517782,1,0.38822944341102833,65.4,0.3609284072879598,77.8,0.027301036123068556,-12.399999999999991,570.3718023006828,0.0,0,0,0.3645095960124128,0.5948146880134224,-0.11099957692730167,home,0.5948146880134224,4.375233753679049,3.922651281793659,0.1762291833462102,0.017622918334621023,3.3752337536790487,0.059481468801342245,16929.227355793908,11.537667750023473,0.22855921678678756,13.595037922562522
M_8667,2027-12-15 12:00:00+00:00,Team_2,Team_18,72,55,1.8503347390584661,2.481676087955537,1.8876060710086644,2.4176507463636487,1,0.4678353836806503,73.2,0.6542609765457654,71.3,-0.18642559286511512,1.9000000000000057,570.5384689673496,0.0,0,0,0.5150524103674309,-0.04698063266134578,0.20348283710282122,away,0.20348283710282122,2.481676087955537,2.4176507463636487,0.1373328750844547,0.01373328750844547,-1.0,-0.01373328750844547,16696.73340922095,2.6482460995736368,0.540442752811767,-2.5390342444336134
M_8668,2027-12-15 16:00:00+00:00,Team_20,Team_6,84,57,1.4542478852610496,3.909983581411003,1.4738205728869551,3.7751864204367096,1,0.7747547412976857,66.5,0.32460481686067894,56.8,0.4501499244370068,9.700000000000003,570.7051356340162,0.0,0,0,0.6658851093073801,-0.03163798796291961,0.30638373691307574,away,0.30638373691307574,3.909983581411003,3.7751864204367096,0.1052871015734444,0.01052871015734444,-1.0,-0.01052871015734444,16520.938342580812,3.570609394136892,0.6876406767615768,-2.175556745419671
M_8669,2027-12-15 20:00:00+00:00,Team_17,Team_14,69,62,1.6410590928018356,2.993710381472668,1.7373665045175637,2.718777032088787,0,0.29530506050833066,78.3,0.6833368864907478,72.9,-0.3880318259824171,5.3999999999999915,570.8718023006828,0.0,0,0,0.4893422697225716,-0.19696041877948545,0.5287613485108071,away,0.5287613485108071,2.993710381472668,2.718777032088787,0.2652147239762246,0.02652147239762246,1.9937103814726682,0.05287613485108072,17394.501706249506,10.112390465968257,0.6093625783412018,-12.002030861863016
M_8670,2027-12-16 00:00:00+00:00,Team_17,Team_4,93,74,1.9578469076700111,2.3114382913183245,1.9779726702423108,2.2840015813361974,1,0.24161323132499776,78.4,0.4368070238440749,75.8,-0.19519379251907712,2.6000000000000085,571.0384689673496,0.0,0,0,0.46437009686267045,-0.09083444184299716,0.2380754680867485,away,0.2380754680867485,2.3114382913183245,2.2840015813361974,0.18153768245353194,0.018153768245353193,-1.0,-0.018153768245353193,17078.72595353085,1.2012561727770654,0.5107651655920723,-4.639506872940186
M_8671,2027-12-16 04:00:00+00:00,Team_16,Team_17,63,70,6.217583023131722,1.277853982177439,5.833684818665333,1.2953737296619732,0,0.16719634939263608,56.6,0.3795017347204528,78.8,-0.2123053853278167,-22.199999999999996,571.2051356340162,0.0,0,0,0.21989518691197835,0.3672165810122934,-0.0031399580796847015,home,0.3672165810122934,6.217583023131722,5.833684818665333,0.07038059181507397,0.007038059181507398,-1.0,-0.007038059181507398,16958.524869525154,6.580715557996486,0.16083420137368942,5.906098553828892
M_8672,2027-12-16 08:00:00+00:00,Team_7,Team_10,61,82,9.237269167044571,1.197405284948703,8.158818980751597,1.218279849513931,1,0.2591464436839479,55.6,0.8364530390541601,87.9,-0.5773065953702122,-32.300000000000004,571.3718023006828,0.0,0,0,0.19973933804178579,0.8450460287392807,-0.04176365403468685,home,0.8450460287392807,9.237269167044571,8.158818980751597,0.10258812861428838,0.010258812861428839,8.237269167044571,0.08450460287392807,18391.59827895201,13.218214411145413,0.10825710303729799,9.148223500448779
M_8673,2027-12-16 12:00:00+00:00,Team_10,Team_1,111,81,1.489217482940804,3.677787123445209,1.5105356005811965,3.5539205659897743,1,0.68437066831704,87.6,0.6356683816794804,72.7,0.0487022866375596,14.899999999999991,571.5384689673496,0.0,0,0,0.6628847803717097,-0.012820395895074777,0.23983801386632964,away,0.23983801386632964,3.677787123445209,3.5539205659897743,0.0895657506776554,0.008956575067765541,-1.0,-0.008956575067765541,18226.872548350388,3.485349634451884,0.6714935940889365,-0.8608813717226771
M_8674,2027-12-16 16:00:00+00:00,Team_19,Team_10,70,85,3.204785316518538,1.5838752761623025,2.952787244174986,1.653621921036216,0,0.3981213873608356,73.4,0.7417578195321237,88.9,-0.34363643217128814,-15.5,571.7051356340162,0.0,0,0,0.37037665395731456,0.1869776621836694,-0.0027551489084086667,home,0.1869776621836694,3.204785316518538,2.952787244174986,0.08480538253897488,0.008480538253897487,-1.0,-0.008480538253897487,18072.29885845519,8.534244139691172,0.3120333817200375,5.834327223727708
M_8675,2027-12-16 20:00:00+00:00,Team_17,Team_7,81,53,1.1982831132449723,9.185359442909792,1.2447146312900517,7.142896585683278,1,0.492319601134916,78.5,0.39384709028686654,56.3,0.09847251084804948,22.200000000000003,571.8718023006828,0.0,0,0,0.7401840633735216,-0.11304993616646264,1.3865027669104757,away,1.3865027669104757,9.185359442909792,7.142896585683278,0.1693881345811237,0.01693881345811237,-1.0,-0.01693881345811237,17766.17555933256,28.594322103448675,0.8345273240912008,-9.434326071767918
M_8676,2027-12-17 00:00:00+00:00,Team_13,Team_20,70,66,1.6065199983102079,3.115917447621447,1.6566723418979576,2.9431105802992916,0,0.4377810313153056,80.4,0.8157084246981064,67.4,-0.37792739338280085,13.0,572.0384689673496,0.0,0,0,0.5999207718502015,-0.036215282620955636,0.2466138474228785,away,0.2466138474228785,3.115917447621447,2.9431105802992916,0.11655173395356372,0.011655173395356372,2.115917447621447,0.02466138474228785,18204.314050200293,5.8715723588130375,0.6224634620495443,-2.254269019934274
M_8677,2027-12-17 04:00:00+00:00,Team_7,Team_20,59,58,4.62582605289124,1.37510230261764,4.4038287521162545,1.3960219925404052,0,0.3222385284165271,57.0,0.8492159838439053,68.3,-0.5269774554273782,-11.299999999999997,572.2051356340162,0.0,0,0,0.3997993905634033,0.8494024367982311,-0.17466275993122504,home,0.8494024367982311,4.62582605289124,4.4038287521162545,0.23426453018089938,0.02342645301808994,-1.0,-0.02342645301808994,17777.85154237672,5.041006661948533,0.21617760559219013,18.362178497121317
M_8678,2027-12-17 08:00:00+00:00,Team_19,Team_6,95,55,1.3159583322767965,5.44977700005064,1.353933238939054,4.882636745866549,1,0.3257356805679564,70.3,0.2655857592496464,54.3,0.060149921318309985,16.0,572.3718023006828,0.0,0,0,0.6781313880605295,-0.10760734950331652,0.7541121583859509,away,0.7541121583859509,5.44977700005064,4.882636745866549,0.16947189901367393,0.016947189901367395,-1.0,-0.016947189901367395,17476.566916249743,11.615450497402048,0.7599024797919374,-8.177109173140785
M_8679,2027-12-17 12:00:00+00:00,Team_13,Team_11,90,65,1.6270765923005583,3.041390195355616,1.7076600572037322,2.7948607305677236,0,0.35818448016706816,80.5,0.7067390393975568,67.0,-0.3485545592304886,13.5,572.5384689673496,0.0,0,0,0.6258826475104066,0.01835900529128387,0.13783684777425043,away,0.13783684777425043,3.041390195355616,2.7948607305677236,0.06752106877354667,0.006752106877354668,2.041390195355616,0.013783684777425044,17717.458405614907,8.820813935076277,0.6145992172292754,1.1283430281131213
M_8680,2027-12-17 16:00:00+00:00,Team_10,Team_18,93,61,1.5623942824284254,3.2964904205693784,1.6048496063583406,3.1222204492537022,0,0.7887109432535558,90.1,0.5353044353556261,70.3,0.25340650789792973,19.799999999999997,572.7051356340162,0.0,0,0,0.6399886223738879,-8.543558379292548e-05,0.18677405764046373,away,0.18677405764046373,3.2964904205693784,3.1222204492537022,0.08133021412480182,0.008133021412480183,2.2964904205693784,0.018677405764046376,18048.374565364193,5.581603674312352,0.6400433048472903,-0.005468247340245647
M_8681,2027-12-17 20:00:00+00:00,Team_12,Team_3,78,73,2.0089870388061235,2.2439993109005463,2.0052313688339463,2.2487036730341408,1,0.30395790196484496,70.8,0.3956992596584564,73.9,-0.09174135769361147,-3.1000000000000085,572.8718023006828,0.0,0,0,0.4369883113939095,-0.12209614629986154,0.26339784126102006,away,0.26339784126102006,2.2439993109005463,2.2487036730341408,0.2117347163724256,0.021173471637242564,-1.0,-0.021173471637242564,17666.22781840612,-0.20920329299088936,0.4977632909937875,-6.077497959987804
M_8682,2027-12-18 00:00:00+00:00,Team_3,Team_12,68,78,2.127150165613938,2.1128977422344177,2.1838316952215022,2.0597938345906357,1,0.3237539397205552,74.0,0.4305110106985096,71.4,-0.1067570709779544,2.5999999999999943,573.0384689673496,0.0,0,0,0.499428092093205,0.06235854880831404,0.05765725404224198,home,0.06235854880831404,2.127150165613938,2.1838316952215022,0.055324082549682706,0.005532408254968271,1.127150165613938,0.006235854880831404,17776.39185137341,-2.5955081488921783,0.47011255536412966,2.9315536729075333
M_8683,2027-12-18 04:00:00+00:00,Team_12,Team_2,82,66,2.0391968564615155,2.207471004002514,2.0603273426209525,2.183232318189025,0,0.3522362814805987,74.3,0.5645925866478049,72.3,-0.21235630516720616,2.0,573.2051356340162,0.0,0,0,0.5118847478708859,0.043833768728905875,0.07750026568639568,away,0.07750026568639568,2.207471004002514,2.183232318189025,0.06418395591239749,0.006418395591239749,1.2074710040025138,0.007750026568639569,17914.159360516103,1.110220181862931,0.49038914356470437,2.149560430618153
M_8684,2027-12-18 08:00:00+00:00,Team_9,Team_1,68,59,1.6783251360270093,2.8771669475053008,1.7478169169142959,2.6935742439146844,0,0.436314224426127,77.6,0.5200923122832111,72.1,-0.08377808785708407,5.5,573.3718023006828,0.0,0,0,0.5589155662853236,-0.061957956186571406,0.2690735537429598,away,0.2690735537429598,2.8771669475053008,2.6935742439146844,0.14334023625365372,0.014334023625365372,1.8771669475053008,0.02690735537429598,18396.18201266128,6.815951110513785,0.5958321057904402,-3.691653950511664
M_8685,2027-12-18 12:00:00+00:00,Team_2,Team_4,82,94,2.1702796720138062,2.0719972726889915,2.1420060908756993,2.098441474105416,0,0.6437575708936586,70.8,0.35738756496333396,76.5,0.28637000593032463,-5.700000000000003,573.5384689673496,0.0,0,0,0.4754463679674327,0.03185158753251538,0.08687369495058417,away,0.08687369495058417,2.0719972726889915,2.098441474105416,0.08103910071773851,0.008103910071773851,1.0719972726889915,0.008687369495058418,18555.996443103617,-1.2601829378014018,0.46077010852343203,1.4676259444000694
M_8686,2027-12-18 16:00:00+00:00,Team_1,Team_15,76,76,1.6530849544391715,2.954500933786949,1.7302323272408577,2.7364336101565248,1,0.6073482555044455,71.6,0.49946045369993236,63.8,0.10788780180451313,7.799999999999997,573.7051356340162,0.0,0,0,0.5614214166855461,-0.07192270297719883,0.2957808339415111,away,0.2957808339415111,2.954500933786949,2.7364336101565248,0.1513331760698728,0.01513331760698728,-1.0,-0.01513331760698728,18275.182655416003,7.969033957960736,0.604929587747208,-4.350817106166183
M_8687,2027-12-18 20:00:00+00:00,Team_16,Team_9,81,74,6.356406619576288,1.2721438327350116,5.297725615919082,1.3251422252963192,0,0.13679701313942952,55.7,0.3569843654395584,76.1,-0.2201873523001289,-20.39999999999999,573.8718023006828,0.0,0,0,0.21259797589701154,0.3513591813002843,0.0016886288456816612,home,0.3513591813002843,6.356406619576288,5.297725615919082,0.06559606210927993,0.006559606210927993,-1.0,-0.006559606210927993,18155.304653763695,19.983688858403426,0.15732159061697332,5.5276385280038225
M_8688,2027-12-19 00:00:00+00:00,Team_17,Team_5,92,58,1.6432547008787521,2.9864311085828277,1.753431916260265,2.6803465310043224,1,0.584625128201295,80.2,0.612928323454959,72.3,-0.028303195253663982,7.900000000000006,574.0384689673496,0.0,0,0,0.5595852380522179,-0.08045892702833735,0.315268345759957,away,0.315268345759957,2.9864311085828277,2.6803465310043224,0.1587109386264484,0.01587109386264484,-1.0,-0.01587109386264484,17867.160109498895,11.419589744756475,0.60854838843013,-4.89631503779121
M_8689,2027-12-19 04:00:00+00:00,Team_9,Team_8,80,87,3.061077260126327,1.6214975605335038,2.7597899013069496,1.7210228706124662,0,0.47389629899600244,75.7,0.5515853569041814,80.1,-0.07768905790817898,-4.3999999999999915,574.2051356340162,0.0,0,0,0.48712593409324634,0.49113011967063236,-0.1683759532712995,home,0.49113011967063236,3.061077260126327,2.7597899013069496,0.2382880686581007,0.02382880686581007,-1.0,-0.02382880686581007,17441.40700200914,10.917039687575404,0.32668237846395654,16.04435556292898
M_8690,2027-12-19 08:00:00+00:00,Team_12,Team_11,82,75,1.7188247273770487,2.7654611846057175,1.7981598031462447,2.582163622579963,0,0.2881933212113989,74.9,0.7600592140525466,67.6,-0.4718658928411477,7.300000000000011,574.3718023006828,0.0,0,0,0.4889802186475253,-0.15952870899039773,0.41320536989596945,away,0.41320536989596945,2.7654611846057175,2.582163622579963,0.2340495353276493,0.023404953532764932,1.7654611846057175,0.04132053698959695,18162.095305186274,7.098603683472748,0.5817928867744498,-9.281266812692458
M_8691,2027-12-19 12:00:00+00:00,Team_20,Team_12,52,73,3.0881411599957356,1.6140048307102859,2.8238633589225497,1.6970107946946342,1,0.8766312595086498,68.2,0.23579453553659904,76.4,0.6408367239720508,-8.200000000000003,574.5384689673496,0.0,0,0,0.5034760133742291,0.5548049999715203,-0.19860788702247634,home,0.5548049999715203,3.0881411599957356,2.8238633589225497,0.2656932445949456,0.02656932445949456,2.0881411599957356,0.05548049999715204,19169.737433713937,9.358731903161965,0.3238193943185489,17.96566190556802
M_8692,2027-12-19 16:00:00+00:00,Team_2,Team_15,77,64,1.525541999380884,3.473530898381361,1.5442150965704795,3.3804563590810215,0,0.5267107398220843,72.3,0.4086494621181264,65.6,0.11806127770395786,6.700000000000003,574.7051356340162,0.0,0,0,0.5607630273914269,-0.14453245001440507,0.5257031960673662,away,0.5257031960673662,3.473530898381361,3.3804563590810215,0.2125314854208524,0.02125314854208524,2.473530898381361,0.052570319606736624,20177.4966573815,2.753312849323164,0.6555047323546866,-9.474170496325973
M_8693,2027-12-19 20:00:00+00:00,Team_3,Team_19,66,62,2.1192399906132624,2.12076055469684,2.129623174715978,2.1104634029627816,0,0.44670776886227254,74.7,0.44832919319196435,72.8,-0.0016214243296918118,1.9000000000000057,574.8718023006828,0.0,0,0,0.5296729848710701,0.12250417148626513,-0.0025490185062614357,home,0.12250417148626513,2.1192399906132624,2.129623174715978,0.10945299713526295,0.010945299713526296,-1.0,-0.010945299713526296,19956.647908997787,-0.4875596878354149,0.4718672752634408,5.780570960762926
M_8694,2027-12-20 00:00:00+00:00,Team_1,Team_16,62,54,1.3863954178428723,4.502450287524884,1.4413224337514254,4.006587718288946,1,0.6787394817763646,72.6,0.1119248289322605,58.8,0.566814652844104,13.799999999999997,575.0384689673496,0.0,0,0,0.6706624643108655,-0.07019663256020714,0.48282588225628054,away,0.48282588225628054,4.502450287524884,4.006587718288946,0.13785374312835272,0.013785374312835273,-1.0,-0.013785374312835273,19681.538047542792,12.376181531542784,0.721294940195291,-5.063247588442543
M_8695,2027-12-20 04:00:00+00:00,Team_19,Team_2,78,58,2.398487458729226,1.8994550077195027,2.2913389018262666,1.972502641095418,1,0.5486329762479709,72.0,0.4309451507635234,73.9,0.1176878254844475,-1.9000000000000057,575.2051356340162,0.0,0,0,0.48222447806731067,0.15660936293669137,-0.01650869199037397,home,0.15660936293669137,2.398487458729226,2.2913389018262666,0.11198481756783057,0.011198481756783058,1.398487458729226,0.015660936293669138,19989.769361066785,4.676242210070214,0.4169294262350753,6.529505183223538
M_8696,2027-12-20 08:00:00+00:00,Team_12,Team_4,67,69,2.169378652002351,2.072819201065372,2.1343556741673284,2.105836148136732,1,0.1929228018026719,76.0,0.4742261895154551,78.0,-0.2813033877127832,-2.0,575.3718023006828,0.0,0,0,0.5091739970894287,0.10459119944051376,0.017393563215200247,home,0.10459119944051376,2.169378652002351,2.1343556741673284,0.08944168705441999,0.008944168705441999,1.1693786520023508,0.010459119944051376,20198.844756468105,1.6409157226658477,0.4609614827162577,4.821251437317098
M_8697,2027-12-20 12:00:00+00:00,Team_16,Team_10,52,82,9.905668604947985,1.187022619790605,8.083778853565851,1.2199708680220718,1,0.09157486003548584,58.1,0.645308953571091,92.4,-0.5537340935356051,-34.300000000000004,575.5384689673496,0.0,0,0,0.20750927641143932,1.055518124584268,-0.059295585126154515,home,1.055518124584268,9.905668604947985,8.083778853565851,0.11852205279655506,0.011852205279655506,8.905668604947985,0.1055518124584268,22330.869430079703,22.53760010491228,0.10095229710193308,10.655697930950623
M_8698,2027-12-20 16:00:00+00:00,Team_1,Team_19,71,86,2.8304428771729646,1.6946434637835703,2.6812257874979464,1.753055840009838,0,0.7371504850897528,71.9,0.630699707839249,72.0,0.10645077725050378,-0.09999999999999432,575.7051356340162,0.0,0,0,0.5257136025208244,0.4880023216880067,-0.19625365655045868,home,0.4880023216880067,2.8304428771729646,2.6812257874979464,0.26660341482040895,0.026660341482040897,-1.0,-0.026660341482040897,21735.520825482912,5.565256397681595,0.35330160098436475,17.24120015364597
M_8699,2027-12-20 20:00:00+00:00,Team_6,Team_12,61,67,6.110906980227479,1.282455096559588,5.269043005182291,1.3269490424822443,0,0.2172974393860743,54.0,0.3396641105658225,74.7,-0.12236667117974823,-20.700000000000003,575.8718023006828,0.0,0,0,0.212679734220673,0.29966607240203547,0.009702887473347355,home,0.29966607240203547,6.110906980227479,5.269043005182291,0.05863266022280409,0.005863266022280409,-1.0,-0.005863266022280409,21608.079684750293,15.977549893162468,0.16364182980294276,4.903790441773023
M_8700,2027-12-21 00:00:00+00:00,Team_17,Team_3,81,80,2.0441896260373182,2.201649912043877,2.006320436217489,2.247335660308796,1,0.6601478321646959,81.9,0.3654881745236775,74.6,0.29465965764101837,7.300000000000011,576.0384689673496,0.0,0,0,0.4374921480739994,-0.10568308943434812,0.23844536271686945,away,0.23844536271686945,2.201649912043877,2.247335660308796,0.19843163997016366,0.01984316399701637,-1.0,-0.01984316399701637,21179.307015905193,-2.032884943348501,0.4891914073248233,-5.169925925082391
M_8701,2027-12-21 04:00:00+00:00,Team_19,Team_5,93,78,1.9151854621587834,2.373867049567992,1.9686005803790219,2.2966269890905107,1,0.6978452155048401,73.6,0.5014868100995118,72.8,0.19635840540532834,0.7999999999999972,576.2051356340162,0.0,0,0,0.5131754021635305,-0.01717393023891922,0.1556568717231841,away,0.1556568717231841,2.373867049567992,2.2966269890905107,0.11329835137405027,0.011329835137405028,-1.0,-0.011329835137405028,20939.3489590905,3.363195714601841,0.5221426434977253,-0.8967241334194798
M_8702,2027-12-21 08:00:00+00:00,Team_13,Team_14,67,80,1.708774154317508,2.791881568528259,1.759105381365432,2.667196897562828,0,0.2930600292276012,80.5,0.7409119980378844,71.8,-0.4478519688102832,8.700000000000003,576.3718023006828,0.0,0,0,0.539870651042678,-0.07748298482370553,0.284626648492855,away,0.284626648492855,2.791881568528259,2.667196897562828,0.1588423328259522,0.01588423328259522,1.7918815685282592,0.0284626648492855,21535.33863067533,4.674745650737777,0.5852148439121286,-4.534419286945068
M_8703,2027-12-21 12:00:00+00:00,Team_8,Team_3,86,71,1.7836724009801999,2.612636246011464,1.8179609218311703,2.5423983237624923,0,0.6331152920125122,78.4,0.2990357791557361,74.5,0.33407951285677606,3.9000000000000057,576.5384689673496,0.0,0,0,0.3726865524689499,-0.335249282144675,0.6389418506300322,away,0.6389418506300322,2.612636246011464,2.5423983237624923,0.3962095309530145,0.03962095309530145,1.6126362460114638,0.06389418506300322,22911.321542538142,2.7626639615238036,0.5606410680854061,-18.795451561645628
M_8704,2027-12-21 16:00:00+00:00,Team_4,Team_10,68,61,2.8919241202951045,1.673344181427667,2.7521556709317845,1.7240051026636873,1,0.38800324596719044,77.8,0.5279800529218016,91.9,-0.13997680695461118,-14.100000000000009,576.7051356340162,0.0,0,0,0.3710480748054891,0.07304287731905634,0.05245304442196397,home,0.07304287731905634,2.8919241202951045,2.7521556709317845,0.038607720328478624,0.0038607720328478626,1.8919241202951045,0.007304287731905635,23078.67242740305,5.078508125087233,0.3457905388948987,2.5257535910590434
M_8705,2027-12-21 20:00:00+00:00,Team_20,Team_10,63,74,3.489534911490804,1.5224753464894811,3.3646409542480176,1.54753798197022,1,0.8990619395979863,66.5,0.43198367966329215,89.3,0.46707825993469415,-22.799999999999997,576.8718023006828,0.0,0,0,0.40381731936998044,0.40913463380617854,-0.0923265667367833,home,0.40913463380617854,3.489534911490804,3.3646409542480176,0.16434179409083968,0.016434179409083968,2.489534911490804,0.040913463380617854,24022.90084663488,3.711954973534448,0.28657114067180334,11.72461786981771
M_8706,2027-12-22 00:00:00+00:00,Team_12,Team_7,64,42,1.2479580786276716,7.037928739236332,1.276741403751146,6.244057962871155,1,0.45972518137203666,73.3,0.2636497050680676,57.1,0.19607547630396904,16.199999999999996,577.0384689673496,0.0,0,0,0.667625578645987,-0.1668312656302665,1.3392274922344538,away,1.3392274922344538,7.037928739236332,6.244057962871155,0.22180246738119624,0.022180246738119625,-1.0,-0.022180246738119625,23490.066978491137,12.714019970438217,0.8013089679259572,-13.368338927997014
M_8707,2027-12-22 04:00:00+00:00,Team_8,Team_14,92,69,1.6774584831071848,2.8797174882848826,1.7165827582085018,2.7712846567365914,1,0.5180034207375098,77.2,0.7880189074855419,72.2,-0.2700154867480321,5.0,577.2051356340162,0.0,0,0,0.5457383246499066,-0.08454661775931138,0.3081452907632538,away,0.3081452907632538,2.8797174882848826,2.7712846567365914,0.16393170393090076,0.016393170393090076,-1.0,-0.016393170393090076,23104.990307967633,3.9127280297499123,0.596139940314757,-5.040161566485047
M_8708,2027-12-22 08:00:00+00:00,Team_15,Team_7,56,63,1.4650770350652917,3.8337933843099616,1.5228487047478976,3.4875751200643372,1,0.5161677417330126,65.0,0.21571339505569165,57.0,0.30045434667732096,8.0,577.3718023006828,0.0,0,0,0.6525181784725328,-0.044010601757256795,0.3321735085399786,away,0.3321735085399786,3.8337933843099616,3.4875751200643372,0.11721867599068589,0.01172186759906859,-1.0,-0.01172186759906859,22834.156670699875,9.927191596642594,0.6825579652577345,-3.0039786785201694
M_8709,2027-12-22 12:00:00+00:00,Team_2,Team_14,60,64,1.9462034938429174,2.327880354575946,1.9409460553181892,2.3354469961207407,0,0.35259148698833725,71.4,0.6447427424881707,70.1,-0.2921512554998334,1.3000000000000114,577.5384689673496,0.0,0,0,0.5120385515404027,-0.0034687820098016076,0.13591586965951952,away,0.13591586965951952,2.327880354575946,2.3354469961207407,0.10235550905708202,0.010235550905708202,1.3278803545759459,0.013591586965951951,23144.509096883863,-0.32399114847664334,0.5138208841797056,-0.17823326393029415
M_8710,2027-12-22 16:00:00+00:00,Team_6,Team_18,54,68,5.38557468270536,1.31975739235122,4.584243403469171,1.3788202037617374,1,0.17778881404315167,55.0,0.6197945380182396,69.0,-0.4420057239750879,-14.0,577.7051356340162,0.0,0,0,0.2211355453235164,0.19094199434057346,0.0279121216988909,home,0.19094199434057346,5.38557468270536,4.584243403469171,0.04353864844522172,0.0043538648445221725,4.38557468270536,0.01909419943405735,23586.43496938312,17.480120680978107,0.18568120561233503,3.5454339711181366
M_8711,2027-12-22 20:00:00+00:00,Team_15,Team_1,48,48,2.6561086006646164,1.7639621235874146,2.5944199685364095,1.7922636716411704,0,0.6041372432361013,63.5,0.6031231241643431,72.5,0.0010141190717581905,-9.0,577.8718023006828,0.0,0,0,0.4647359064270216,0.23438903809847855,-0.05581441282091637,home,0.23438903809847855,2.6561086006646164,2.5944199685364095,0.14152999266136013,0.014152999266136014,-1.0,-0.014152999266136014,23252.61617257068,2.3777427277129393,0.376490629844645,8.824527658237663
M_8712,2027-12-23 00:00:00+00:00,Team_17,Team_20,94,90,1.6740272042288298,2.889886350737756,1.7175421430347304,2.7687878121610425,1,0.7219391354074784,81.9,0.9174143142165343,66.8,-0.19547517880905585,15.100000000000009,578.0384689673496,0.0,0,0,0.6435714778057385,0.07735616171255688,0.030037921302825454,home,0.07735616171255688,1.6740272042288298,1.7175421430347304,0.11476712101117917,0.011476712101117918,0.6740272042288298,0.007735616171255689,23432.48948625922,-2.533558724155316,0.5973618573663907,4.620962043934784
M_8713,2027-12-23 04:00:00+00:00,Team_10,Team_12,95,91,1.6680403890349524,2.9079035607869983,1.7183319562019812,2.7667377474461703,0,0.3534411924517844,89.4,0.557956966577121,72.1,-0.2045157741253366,17.30000000000001,578.2051356340162,0.0,0,0,0.6237201307323513,0.04039036951572261,0.09418557169586173,away,0.09418557169586173,2.9079035607869983,2.7667377474461703,0.049366002365974285,0.0049366002365974285,1.9079035607869983,0.009418557169586173,23653.18972811128,5.10224770927894,0.599505867228162,2.4214263504189315
M_8714,2027-12-23 08:00:00+00:00,Team_19,Team_13,71,86,2.682036364564439,1.7527095005676505,2.5296413569474576,1.8245402701063014,0,0.7527824490494147,76.6,0.2397763875498555,78.8,0.5130060614995592,-2.200000000000003,578.3718023006828,0.0,0,0,0.4892467752167393,0.31217764237717893,-0.10479797047681427,home,0.31217764237717893,2.682036364564439,2.5296413569474576,0.18559506141118232,0.01855950614111823,-1.0,-0.01855950614111823,23214.198208095364,6.024372079403295,0.37285102216069294,11.639575305604637
